aX,aY,aZ,gX,gY,gZ
0.24,0.94,-0.27,-8.11,-33.52,52.89
0.28,0.93,-0.29,-8.35,-0.35,51.35
0.16,1.02,-0.22,-14.71,37.88,56.67
0.01,0.99,-0.16,-19.52,57.82,55.74
-0.04,0.92,-0.19,-18.53,54.53,53.01
-0.14,0.88,-0.24,-11.51,34.61,47.21
-0.11,0.94,-0.27,-6.2,22.05,42.16
-0.08,0.95,-0.25,-7.12,16.6,38.66
-0.05,0.94,-0.24,-4.53,12.99,34.73
0.04,0.95,-0.22,-0.78,13.45,33.08
0.21,1.01,-0.16,-1.11,32.73,35.82
0.16,1.03,-0.16,-4.64,60.67,35.24
-0.02,1,-0.18,-6.9,72.12,31.02
-0.11,1.02,-0.2,-4.18,60.31,30.04
0.02,0.95,-0.38,1.52,34.89,37.5
0.12,1.12,-0.27,-1.33,77.88,35.31
0.01,1.02,-0.22,-7.57,98.44,30.69
-0.1,0.95,-0.2,-9.66,97.11,22.89
-0.19,1.02,-0.21,-9.83,87.3,17.27
-0.07,1.03,-0.19,-13.81,81.65,16.93
-0.04,0.96,-0.14,-16.18,91.4,15.57
-0.02,1,-0.13,-17.73,102.06,13.92
-0.07,1,-0.15,-19.66,118.11,4.41
-0.17,1.35,-0.19,-20.65,144.08,-18.81
-0.29,1.04,-0.02,-36.52,189.09,-53.05
-0.35,1.02,0.1,-45.69,209.1,-102.95
-0.36,0.6,-0.05,-25.76,186.49,-142.24
-0.48,0.6,-0.02,-1.69,124.82,-158.21
-0.06,1.19,-0.1,24.62,80.83,-164.18
-0.07,1.67,-0.09,32.68,90.38,-157.98
0,1.4,-0.01,29.61,91.47,-137.94
0.05,1.13,0.03,39.53,64.6,-136.4
-0.04,1.14,0.12,48.83,40.16,-123.27
0.04,1.1,0.02,55.59,22.46,-112.86
-0.11,0.99,-0.05,57.15,-0.92,-97.72
-0.06,0.96,0.01,49.3,-23.95,-90.73
0.13,0.94,-0.02,40.9,-23.19,-84.24
0.14,0.9,-0.09,32.16,-3.08,-76.84
0.27,0.92,-0.09,14.44,25.44,-66.66
0.23,0.85,-0.12,7.12,60.23,-51.93
0.08,0.76,-0.15,9.93,71.52,-32.23
0.01,0.74,-0.2,6.69,75.7,-10.43
-0.1,0.77,-0.18,1.79,80.4,7.54
-0.19,0.7,-0.15,6.06,71.31,25.45
-0.49,0.71,-0.28,10.22,46.43,36.12
-0.75,0.8,-0.39,4.91,27.85,39.15
-1.03,0.98,-0.47,22.73,-15.32,34.21
-1.07,1.13,-0.42,-8.33,-73.82,21.63
-0.95,0.88,-0.36,-15,-98.27,12.97
-0.7,0.9,-0.29,-28.27,-76.27,9.02
-0.42,1.44,0,-14.78,-62.95,30.03
0.07,1.15,0.17,-40.68,-30.59,39.14
-0.25,0.97,-0.34,15.12,-16.84,26.65
0.17,1.02,-0.18,-13.32,-42.55,45.34
0.65,0.89,0.08,-18.64,-9.2,71.51
0.16,0.93,-0.05,-13.63,-2.67,80.5
-0.36,0.99,-0.26,-13.24,-19.58,68.18
0.14,0.93,-0.25,-9.71,-37.52,62.64
0.32,0.97,-0.2,-12.26,-8.64,54.44
0.06,0.96,-0.23,-15.85,27.56,49.98
-0.01,0.94,-0.2,-15.66,41.62,46.64
-0.07,0.96,-0.19,-16.31,40.03,45.08
-0.13,0.93,-0.19,-16.66,25.95,45.17
-0.06,0.94,-0.23,-14.27,16.99,48.89
0,0.96,-0.22,-12.22,19.79,49.85
-0.05,0.97,-0.19,-13.27,24.37,50.96
-0.06,0.95,-0.18,-12.69,20.4,52.51
-0.07,0.93,-0.16,-9.55,10.11,53.98
-0.08,0.93,-0.19,-5.76,5.97,52.6
-0.05,0.95,-0.21,-2.61,6.42,50.6
0.01,0.95,-0.18,-0.24,13.89,48.27
-0.1,0.93,-0.19,0.76,23.47,42.83
-0.08,0.97,-0.21,0.08,26.91,37.53
0.03,1,-0.23,-2.62,24.52,37.35
0.06,1.04,-0.24,-6.23,31.66,38.79
0.11,1.06,-0.29,-9.21,44.02,39.63
0.1,1.09,-0.29,-13.5,81.4,30.6
-0.09,1.08,-0.21,-19.4,83.53,25.4
0,1.11,-0.12,-22.01,79.93,20.73
-0.05,1.05,-0.23,-22.56,92.52,13.65
-0.2,1.33,-0.21,-29.54,107.01,-1.28
-0.17,0.94,-0.11,-36.06,132.5,-28.05
-0.42,1.01,-0.06,-44.09,158.09,-71.91
-0.44,0.93,0.11,-54.1,163.92,-114.48
-0.4,0.64,-0.13,-21.09,129.31,-148.76
-0.37,0.64,-0.36,10.34,57.05,-151.95
-0.28,1.14,-0.23,31.33,24.64,-147.82
-0.05,1.52,-0.22,44.71,15.56,-135.66
0.05,1.31,-0.26,51.88,4.28,-122.22
-0.02,1.27,-0.16,56.84,-31.02,-113.96
0,1.23,-0.07,68.92,-58.63,-103.5
-0.12,1.06,-0.11,77.98,-70.22,-94.36
-0.03,1.01,-0.12,75.37,-84.62,-90.09
0.08,1.02,-0.15,70.59,-82.08,-84.49
0.2,0.97,-0.12,59.15,-60.58,-82.56
0.15,0.92,-0.09,48.19,-35.67,-76.79
0.16,0.9,-0.11,33.38,-13.21,-65.23
0.11,0.81,-0.02,17.6,1.6,-53.19
0.08,0.78,0.01,6.33,12.41,-37.63
-0.01,0.76,0,0.53,28.11,-13.19
-0.07,0.7,-0.01,-5.05,30.77,6.87
-0.07,0.68,-0.02,-3.18,29.14,19.2
-0.26,0.69,-0.19,12.06,24.95,34.37
-0.39,0.83,-0.33,8.93,14.05,54.79
-0.52,1.02,-0.29,-1.28,11.39,57.73
-0.89,1.12,-0.36,-0.92,-16.22,44.55
-1.14,0.95,-0.57,-6.33,-48.05,32.36
-1.1,0.92,-0.48,-16.09,-63.89,36.29
-0.79,1.47,-0.09,-21.17,-66.89,39.04
-0.41,1.4,-0.32,-38.48,-96.68,41.29
-0.28,0.93,-0.12,-4.43,-132.23,34.31
0.63,0.78,0.05,7.42,-78.04,57.76
0.78,0.85,-0.05,-8.07,-14.19,79.19
0.06,1.07,0.01,-8.09,-2.53,91.12
-0.19,1.01,-0.18,-14.66,-15.11,69.82
0.12,0.91,-0.28,-10.53,-29.06,65.7
0.04,0.9,-0.26,-10.33,-19.58,58.15
-0.01,0.93,-0.24,-8.82,-4.32,56.98
0.05,0.96,-0.16,-11.32,12.82,58.94
-0.13,0.94,-0.13,-13.46,13.78,54.95
-0.19,0.92,-0.15,-12.59,-4.07,53.08
-0.02,0.91,-0.2,-8.27,-13.88,55.58
-0.02,0.93,-0.23,-5.76,1.24,52.24
-0.12,0.97,-0.16,-8.17,6.29,45.82
-0.07,0.94,-0.14,-7.92,-0.78,43.5
-0.03,0.94,-0.15,-3.63,-7.69,45.56
0.13,0.99,-0.11,0,-4.15,49.39
0.2,1.04,-0.11,-2.56,12.52,53.03
0.12,1.02,-0.1,-6.44,28.27,52.38
0.08,1.06,-0.12,-5.37,27.11,53.81
0.04,1.09,-0.18,-3.31,29.08,56.26
-0.03,0.99,-0.27,-7.07,44.94,56.67
-0.14,0.96,-0.29,-12.17,63.24,49.05
-0.31,0.95,-0.29,-15.6,59.88,36.86
-0.23,1.03,-0.3,-18.8,47.77,25.87
-0.04,1.09,-0.22,-22.27,42.44,21.77
-0.04,1.26,-0.21,-14.3,56.69,13.95
-0.06,1.18,-0.1,-32.11,87.77,-4.9
-0.11,1.1,0,-37.39,135.79,-44.02
-0.42,1.06,0.07,-46.9,163.53,-88.57
-0.4,0.77,0.1,-43.82,158.02,-125.24
-0.35,0.55,-0.24,-8.87,109.76,-148.93
-0.41,0.78,-0.26,14.27,63.92,-151.78
-0.2,1.31,-0.15,33.75,47.27,-139.57
0.06,1.36,-0.25,43.51,22.54,-125.94
-0.01,1.09,-0.22,56.49,-2.94,-117.86
-0.08,1.16,-0.06,65.27,-34.42,-115.31
-0.02,1.17,-0.09,73.71,-50.08,-96.63
-0.03,1.13,-0.14,71.36,-61.82,-86.91
0,1.01,-0.05,67.2,-78.71,-75.93
0.11,0.92,-0.04,67.28,-91.43,-74.14
0.19,0.92,-0.1,61.33,-72.65,-65.63
0.29,0.96,-0.09,47.28,-31.79,-58.28
0.3,0.91,-0.05,32.68,8.88,-45.02
0.22,0.81,-0.03,28.45,38.66,-30.14
0.07,0.83,-0.03,17.56,48.87,-13.53
-0.1,0.81,0.05,4.64,56.92,2.77
-0.16,0.73,0.05,8.9,44.89,18.69
-0.35,0.69,-0.2,33.15,26.48,30.94
-0.5,0.86,-0.47,24.08,24.48,45.49
-0.44,0.98,-0.55,27.02,41.92,49.66
-0.78,1.03,-0.58,11.02,29.27,42.58
-1.3,0.93,-0.42,-7.26,-42.45,27.51
-1.25,0.91,-0.49,-8.42,-76.49,25.01
-0.63,1.1,-0.32,-10.39,-130.87,40.89
-0.06,1.55,0.22,-26.89,-115.4,80.68
-0.62,1.04,-0.39,11.78,-140.28,33.94
0.68,0.97,-0.19,13.75,-142.6,47.48
1.35,0.75,0.15,-3.98,-8.84,65.99
0.19,1.15,-0.25,-9.14,47.87,73.02
-0.2,1,-0.28,-16.36,2.31,61.1
0.07,0.91,-0.26,-14.35,-24.69,55.82
0.02,0.86,-0.27,-9.32,-17.4,52.27
0.19,0.98,-0.22,-8.89,11.89,55.65
0.1,1,-0.11,-16.37,43.48,51.23
-0.05,0.97,-0.16,-21.15,38.26,50.12
-0.04,0.93,-0.21,-15.75,27.9,54.53
-0.01,0.93,-0.21,-11.72,34.07,54.6
-0.12,0.95,-0.2,-10.24,32.47,49.63
-0.15,0.94,-0.17,-5.53,11.37,50.1
0,0.95,-0.13,-2.66,2.96,51.51
0.03,0.96,-0.15,-0.61,10.43,46.61
-0.01,0.95,-0.19,0.69,27.65,40.72
-0.04,0.98,-0.22,2.1,36.37,34.37
-0.09,1,-0.21,2.82,37.14,31.53
-0.02,1.04,-0.13,1.06,44.1,29.32
0.23,0.97,-0.36,6.32,60.08,26.66
-0.12,1,-0.33,-3.34,99.24,21.5
-0.14,1.05,-0.32,-8.1,94.85,18.63
-0.1,1.08,-0.28,-14.88,84.55,16.61
-0.02,1.1,-0.16,-19.79,86.32,15.36
-0.04,1.14,-0.21,-13.05,96.68,10.11
-0.1,1.22,-0.03,-27.77,135.09,-5.74
-0.11,0.92,-0.03,-31.68,179.46,-42.09
-0.39,1.09,0.07,-50.86,227.75,-92.4
-0.43,0.89,0.13,-54.82,221.6,-131.56
-0.48,0.69,-0.06,-33.93,189.24,-154.47
-0.16,0.92,-0.07,-2.64,122.46,-159.7
-0.13,1.22,-0.11,24,101.47,-159.72
-0.19,1.33,-0.03,31.34,97.44,-142.9
0.08,1.23,-0.03,34.38,78.34,-129.52
0,1.13,0.04,44.09,56.22,-124.49
-0.04,1.14,0.07,46.33,38.25,-107.32
-0.04,1.02,-0.01,48.46,26.01,-96.29
-0.1,0.9,-0.01,43.81,10.5,-90.23
-0.06,0.92,0.03,41.53,-12.4,-77.28
0.06,0.89,0,37.73,-17.28,-70.76
0.09,0.91,-0.05,25.7,-1.37,-64.45
0.18,0.84,-0.09,14.11,38,-51.11
0.12,0.8,-0.11,14.06,72.05,-27.53
-0.04,0.71,-0.12,16.5,81.85,-13.13
-0.22,0.75,-0.15,11.89,78.16,-7.47
-0.27,0.72,-0.21,2.63,77.25,0.95
-0.43,0.76,-0.23,-1.05,77.52,11.63
-0.55,0.86,-0.33,-3.53,64.87,22.51
-0.66,0.9,-0.44,-3.04,39.79,30.15
-0.97,0.98,-0.33,-10.07,-3.31,36.05
-1.11,1.05,-0.39,-14.08,-66.37,33.88
-1.15,1.26,-0.44,13.75,-93.43,25
-1.1,2,-1.49,-21.5,-142.11,24.39
0.91,0.42,1.04,7.53,-148.25,25.92
1.2,0.54,0.03,-3.56,16.11,49.5
0.06,1.1,-0.32,-33.67,76.9,80.76
-0.29,1.23,-0.13,-22.61,27.08,88.2
-0.34,0.75,-0.21,-14.73,-28.98,61.89
-0.07,0.87,-0.28,-9.59,-36.66,56.08
0.14,0.99,-0.27,-8.63,-21.37,47.39
0.17,0.98,-0.2,-10.18,7.24,45.17
0.14,0.99,-0.2,-16.32,40.44,49.87
-0.14,0.97,-0.17,-18.06,35.9,47.38
-0.09,0.95,-0.18,-20.03,22.02,49.56
0.03,0.93,-0.23,-18.15,18.92,53.2
0,0.96,-0.22,-16.57,29.34,52.51
-0.07,0.97,-0.2,-16.76,34.85,47.7
-0.11,0.95,-0.19,-15.2,28.31,44.96
-0.05,0.93,-0.21,-12.02,24.33,44.3
-0.13,0.94,-0.19,-10.98,30.89,41.57
-0.12,0.95,-0.18,-9.21,31.35,38.46
-0.06,0.94,-0.19,-6.36,29.91,36.42
-0.07,0.95,-0.17,-3.64,35.21,34.34
-0.08,0.97,-0.19,-3.02,39.03,31.39
-0.06,1.02,-0.25,-4.6,31.71,34.64
0.07,1.04,-0.17,-5.55,32.37,39.27
0.27,1.09,-0.31,-1.17,63.91,35.47
-0.03,1.12,-0.22,-19.26,105.22,30.17
-0.17,1.1,-0.15,-25.27,87.53,24.56
-0.11,1.07,-0.17,-25.4,70.46,20.56
-0.17,1.14,-0.3,-15.37,73.63,15.1
-0.17,1.15,-0.19,-31.29,94.89,0.88
-0.16,1,-0.13,-34.79,124.06,-29.89
-0.38,1.03,0,-44.15,157.85,-68.91
-0.35,0.93,0.19,-53.29,176.14,-105.67
-0.41,0.62,-0.13,-26.08,148.2,-143.04
-0.48,0.61,-0.25,0.55,75.07,-150.82
-0.3,1.07,-0.22,30.43,31.95,-151.31
-0.12,1.49,-0.19,43.41,27.08,-139.15
0.11,1.35,-0.16,38.6,26.31,-124.71
0.12,1.12,-0.18,52.6,6.76,-119.16
-0.11,1.15,-0.05,60.46,-19.76,-109.01
-0.09,1.16,-0.08,67.8,-40.74,-96.29
-0.09,1.02,-0.09,64.49,-55.3,-85.02
0,0.96,-0.02,59.56,-58.89,-78.57
0.17,0.91,-0.02,52.63,-60.79,-71.24
0.2,0.92,-0.07,47.79,-43.69,-64.2
0.21,0.88,-0.04,28.96,-3.98,-55.09
0.21,0.82,-0.02,20.45,26.93,-41.27
0.11,0.8,-0.07,13.86,46.56,-21.15
-0.02,0.77,-0.06,5.38,63.92,-5.57
-0.11,0.72,-0.09,10.15,77.73,9.21
-0.32,0.7,-0.21,23.42,53.26,22.09
-0.55,0.82,-0.38,26.47,20.39,41.61
-0.6,0.97,-0.39,10.84,0.15,45.07
-0.87,1.04,-0.43,2.99,-33.13,37.24
-1.08,0.95,-0.39,2.13,-68.93,29.5
-1.01,0.96,-0.47,-5.72,-87.44,25.68
-0.68,0.91,-0.41,-16.99,-95.79,32.11
0,1.38,0.23,-24.53,-124.27,54.42
0.25,0.99,0.03,-2.95,-27.34,73.6
-0.67,1.18,-0.45,-1.98,-47.21,36.55
0.47,0.98,-0.12,-8.02,-69.63,63.71
0.74,0.85,0.21,-15.79,-20.16,77.05
-0.06,1,-0.23,-15.17,21.49,72.76
-0.08,0.95,-0.26,-15.95,-11.15,63.34
0.21,0.96,-0.22,-15.02,-16,57.77
-0.04,0.9,-0.27,-13.02,4.02,51.34
0.03,0.97,-0.22,-13.89,19.01,49.83
-0.02,0.97,-0.16,-17,28.95,47.63
-0.16,0.91,-0.18,-16.73,28.6,47.38
-0.17,0.9,-0.22,-12.79,13.18,46.34
-0.09,0.93,-0.22,-10.28,1.31,45.95
-0.02,0.97,-0.17,-10.28,4.15,47.62
-0.05,0.97,-0.14,-9.82,6.34,45.7
-0.05,0.92,-0.15,-7.17,6.94,45.91
-0.03,0.95,-0.17,-5.18,10.34,47.56
-0.02,0.94,-0.17,-3.73,13.87,48.94
0.02,0.97,-0.16,-2.44,17.02,48.82
-0.09,0.97,-0.17,-4.21,25.61,45.13
-0.12,0.98,-0.19,-2.51,20.02,40.79
0.01,1.05,-0.2,-2.8,14.52,42.4
0.06,1.12,-0.16,-7.95,36.73,46.21
0.12,1.05,-0.32,-5.4,62.2,41.99
-0.17,1.04,-0.32,-15.1,75.08,37.37
-0.19,1.06,-0.26,-20.47,59.05,32.24
-0.03,1.07,-0.2,-23.09,56.47,25.34
-0.19,1.32,-0.28,-12.56,77.48,16.27
-0.2,1.05,-0.13,-32.18,102.33,-0.67
-0.24,1.02,-0.12,-38.85,132.85,-42.33
-0.49,0.96,-0.01,-47.25,149.92,-86.8
-0.38,0.74,0.03,-36.87,151.53,-128.19
-0.37,0.59,-0.23,-4.44,102.73,-150.69
-0.36,0.85,-0.21,21.83,47.07,-153.41
-0.09,1.37,-0.11,40.06,38.2,-149.63
0.1,1.45,-0.12,40.58,34.12,-135.97
0.07,1.27,-0.1,55.03,30.15,-127.73
-0.02,1.3,0.01,58.97,13.66,-124.76
-0.02,1.19,-0.03,64.8,-3.99,-107.05
-0.08,1.07,-0.08,67.47,-27.66,-94.32
-0.13,1.01,0.04,64.74,-69.16,-81.94
0.1,0.91,-0.01,64.24,-96.41,-77.51
0.18,0.94,-0.08,50.9,-66.47,-73.97
0.37,0.98,0.01,27.42,-27.34,-60.04
0.4,0.81,0,17.34,32.92,-47.84
0.31,0.77,-0.02,9.89,64.66,-31.96
0.08,0.81,-0.08,0.7,91.54,-15.08
-0.11,0.77,-0.02,-7.89,90.08,10.55
-0.3,0.63,-0.13,7.21,65.95,22.76
-0.55,0.67,-0.41,21.69,32.66,40.98
-0.58,0.86,-0.47,14.1,26.89,54.14
-0.84,1.14,-0.44,19.95,1.75,44.4
-1.09,1.04,-0.44,-5.44,-48.25,25.06
-1.09,0.84,-0.55,-17.82,-80.61,16.73
-0.68,0.86,-0.4,-35.92,-93.88,21.28
0.12,1.63,0.5,-24.2,-127.27,58.15
0.23,0.82,0.27,-3.61,12.59,57.44
-0.88,1.22,-0.84,14.33,-46.95,20.61
0.53,1.08,0.21,-15.23,-60.51,60.58
0.87,0.83,0.2,-21.17,-7.6,70.31
-0.13,0.92,-0.22,-12.97,11.52,66.64
-0.46,0.95,-0.33,-10.89,-24.31,50.56
0.29,0.98,-0.3,-6.66,-41,49.73
0.25,0.91,-0.23,-8.52,-2.09,48.95
-0.01,0.95,-0.21,-14.84,29.17,48.61
-0.02,1.04,-0.16,-17.29,40.91,43.41
-0.04,0.94,-0.2,-16.26,36.11,40.31
-0.13,0.9,-0.19,-13.5,35.73,37.34
-0.19,0.91,-0.25,-8.72,27.58,32.86
-0.09,0.96,-0.25,-7.89,9.3,35.83
0.05,1,-0.2,-10.87,9.33,42.71
0.01,0.99,-0.17,-14.37,13.69,45.29
-0.07,0.92,-0.17,-13.07,14.6,43.53
-0.12,0.97,-0.21,-11.81,15.44,38.98
-0.08,0.95,-0.24,-10.23,7.9,40.15
-0.04,0.95,-0.21,-10.96,7.68,42.15
-0.02,0.94,-0.23,-12.69,24.96,38.48
-0.11,0.95,-0.29,-13.2,24.21,32.51
0.03,1.02,-0.3,-10.69,16.47,35.85
0.08,1.06,-0.21,-15.05,28.23,40.27
0.11,1.04,-0.19,-16.49,35,40.21
0.01,0.93,-0.22,-17.95,48.74,36.49
-0.15,0.98,-0.22,-17.42,51.53,30.47
-0.04,1.02,-0.23,-15.7,49.83,27.94
-0.07,1.03,-0.23,-14.85,59.11,25.36
-0.18,1.22,-0.28,-16.63,83.69,12.23
-0.38,0.88,-0.28,-20.78,99.3,-7.7
-0.62,0.88,-0.18,-16.66,94.85,-39.44
-0.68,0.89,0.04,-20.79,92.41,-74.79
-0.58,0.89,0.03,-16.46,78.13,-109.39
-0.61,0.89,-0.22,13.34,36.82,-134.87
-0.48,1.01,-0.33,28.63,-15.53,-134.6
-0.11,1.33,-0.31,49.15,-46.37,-128.05
0.14,1.57,-0.41,59.49,-45.6,-117.36
0.05,1.35,-0.32,58.05,-46.95,-102.79
-0.02,1.18,-0.2,66.97,-64.1,-102.08
0.03,1.07,-0.02,69.33,-65.55,-97.15
-0.03,1.11,-0.11,69.56,-71.09,-93.18
-0.24,1.13,-0.13,68.72,-77.07,-108.25
0.37,1.03,-0.14,50.05,-21.52,-68.42
-0.1,1.06,-0.19,39.4,-28.61,-87.35
-1.17,1.01,0.74,51.8,-109.22,-58.18
-1.26,0.98,0.84,52.95,-114.34,-59.54
0.36,0.64,-0.58,35.69,-3.17,-46.53
2,0.74,-2,-6.22,147.1,-37.63
-0.5,0.9,0.39,-20.68,-35.88,-8.34
1.11,0.78,-0.9,-3.64,-208.05,4.89
0.57,0.56,-0.76,-26.82,-14.46,-2.56
-0.88,0.65,0.45,-13.51,-33.53,42.63
-0.29,0.39,-0.37,1.08,-76.12,52.37
-0.87,0.98,0.28,-18.53,-52.77,41.02
0.48,0.97,-0.83,-37.73,30.58,57.22
-0.88,1,-0.02,-51.15,-134.05,91.66
-0.45,0.83,-0.18,-27.59,-117.1,93.24
-0.16,0.68,-0.17,13.22,-126.47,95.89
0.23,0.82,0.36,52.11,-48.5,95.09
-0.86,1.82,-0.38,34.59,109.13,26.17
-0.12,1.18,0.21,20.88,48.11,-0.19
1.2,0.62,0.26,0.89,89.21,56.22
0.16,1.03,-0.37,-46.99,157.5,57.59
-0.67,1.04,-0.78,-17.21,36.06,82.82
-0.43,0.89,-0.57,13.02,-63.44,97.18
0.42,1.09,-0.18,9.57,-54.12,98.79
0.5,1.16,0.04,-7.95,-3.02,81.98
0.32,1.1,0.02,-17.44,38.93,57.11
0.17,1.1,-0.36,-18.6,75.16,47.2
-0.31,1.13,-0.14,-25.44,86.89,37.55
-0.29,0.96,-0.35,-7.36,41.56,34.45
0.09,0.92,-0.31,7.82,10.68,34.4
0.22,0.97,-0.27,10.03,37.89,29.07
0.11,0.98,-0.21,3.89,60.79,25.96
0.08,0.99,-0.15,2.71,56.61,29.36
0.1,0.91,-0.12,3.98,47.21,34.17
0.15,0.9,-0.16,5.34,53.85,35.76
0.09,0.94,-0.17,3.91,75.47,34.21
0.03,0.93,-0.21,2.05,89.08,31.6
-0.07,0.94,-0.24,1.88,88.79,32.59
-0.12,0.95,-0.19,1.89,85.23,33.54
-0.12,0.94,-0.13,1.19,85.2,30.82
-0.11,1.03,-0.17,-1.49,89.43,27.05
-0.19,1.01,-0.23,-6.56,93.82,24.6
-0.29,0.91,-0.3,-9.9,91.6,19.98
-0.29,0.97,-0.33,-13.72,79.65,16.39
-0.1,1.08,-0.21,-17.95,89.89,9.92
-0.15,1.06,-0.12,-24.56,127.28,-5.02
-0.3,0.99,-0.11,-19.4,160.62,-30.08
-0.43,1.05,0.09,-44.34,200.78,-71.15
-0.41,0.77,-0.19,-33.23,170.96,-119.42
-0.41,0.77,-0.03,-15.53,136.62,-154.82
0,1.3,-0.11,14.82,111.93,-172.14
-0.08,1.63,0,35.4,129.15,-169.79
0.05,1.42,0.22,35.68,111.9,-150.15
0.04,1.13,0.16,54.51,90.24,-143.62
-0.03,1.14,0.17,64.59,62.72,-129.29
-0.02,1.1,0.13,69.01,39.75,-115.6
-0.11,1.03,0.03,72.92,31.82,-111.63
-0.11,1.03,0.05,63.28,4.15,-97.6
0.09,0.96,0.04,58.4,-24.08,-93.85
0.17,0.93,-0.02,53.9,-17.56,-83.17
0.27,0.92,-0.02,37.58,9.01,-67.85
0.23,0.83,-0.03,28.44,33.92,-43.91
0.16,0.81,-0.07,22.13,45.66,-17.17
0.1,0.79,-0.12,12.72,53.18,8.51
-0.03,0.75,-0.02,0.14,60.53,28.11
-0.27,0.66,-0.12,10.87,58.5,37.22
-0.55,0.81,-0.31,3.38,44.98,49.34
-0.85,0.96,-0.34,1.99,26.11,49.47
-1.21,1.08,-0.42,8.75,-31.62,34.63
-1.13,0.92,-0.64,-4.44,-78.07,20.64
-0.9,0.93,-0.38,-15.18,-85.37,6.77
-0.52,1.02,-0.16,-25.3,-57.51,7.49
-0.01,1.63,-0.17,-18.5,-45.43,36.98
0.31,1.02,0.22,-36.93,19.76,48.83
-0.45,0.82,-0.44,11.63,-15.27,30.88
0.24,1.08,0.01,-9.66,-38.77,61.65
0.58,0.97,0.02,-17.98,-19.3,76.15
0.08,0.96,-0.04,-11.7,-24.12,72.21
-0.24,0.92,-0.24,-2.6,-52.78,61.63
0.4,0.99,-0.27,-3.82,-27.79,59.89
0.45,1,-0.28,-13.88,32.1,55.21
-0.03,1,-0.25,-22.27,60.63,57.02
-0.12,0.95,-0.18,-22.44,61.6,56.6
-0.08,0.91,-0.2,-17.7,55.51,53.15
-0.17,0.87,-0.24,-9.69,37.79,50.15
-0.16,0.93,-0.24,-4.12,18.56,47.87
-0.07,0.94,-0.21,-4,12.22,45.21
-0.08,0.92,-0.24,0.65,8.73,41.44
-0.01,0.95,-0.21,5.21,13.91,40.9
0.09,1,-0.16,2.87,32.5,41.24
0.01,0.98,-0.15,-0.68,48.98,37.55
-0.09,0.96,-0.17,0.08,51.92,31.91
-0.11,1,-0.21,3.4,38.23,31.62
0.03,1.09,-0.15,2.37,39.37,36.17
0.27,1.1,-0.3,5.85,70.52,34.6
0.01,0.98,-0.26,-5.28,101.15,31.69
-0.14,0.99,-0.21,-6.92,100.85,25.44
-0.13,1.06,-0.25,-11.54,90.46,22.57
-0.05,1.04,-0.2,-17.83,87.33,21.57
0.01,1.05,-0.15,-22.51,87.91,19.69
0.02,1.17,-0.23,-17.79,106.79,14.08
-0.07,1.12,-0.02,-37.81,155.89,-9.71
-0.16,1.07,0,-50.01,208.46,-62.8
-0.41,0.96,0.15,-62.29,240.41,-116.79
-0.45,0.52,-0.09,-33.17,210.31,-156.88
-0.66,0.53,-0.19,-4.16,125.24,-162.96
-0.33,1.11,-0.22,28.59,58.35,-161.24
-0.11,1.61,-0.14,39.03,43.46,-154.01
0.04,1.41,-0.03,42.52,44.69,-136.79
0.11,1.21,0.04,51.24,16.11,-128.41
0.02,1.24,0.11,59.62,-3.57,-119.88
0.03,1.2,0.04,62.8,3.27,-107.91
-0.07,1.05,0.07,58.26,-2.77,-106.2
-0.03,0.98,0.1,51.96,-5.9,-105.84
0.08,0.95,0.08,41.95,-5.02,-99.92
0.11,0.92,0.02,32.47,-3.09,-95.4
0.1,0.9,-0.06,17.9,13.8,-76.18
0.17,0.84,-0.05,4.24,43.94,-60.17
0.1,0.75,-0.06,-3.18,57.89,-37.77
0.04,0.73,-0.15,-12.56,78.59,-17.14
-0.07,0.71,-0.09,-27.16,85.18,6.44
-0.22,0.62,-0.07,-22.24,71.11,17.76
-0.5,0.67,-0.24,-1.69,39.74,35.53
-0.76,0.86,-0.37,1.87,-0.64,49.45
-0.96,1.1,-0.38,-5.03,-34.52,51.94
-1.05,0.95,-0.5,-4.09,-52.24,34.66
-1.06,0.93,-0.61,-18.56,-50.54,22.29
-0.61,0.89,-0.26,-37.5,-47.23,18.07
-0.17,1.68,-0.09,-22.34,-78.12,54.7
-0.19,0.82,-0.13,13.72,-24.92,49.55
-0.54,1.27,-0.41,12.46,-43.99,46.73
0.67,0.94,0.25,-8.33,-78.13,68.64
0.63,0.79,0.04,-12.47,-43.5,83.43
-0.13,1.01,-0.23,-13.2,9.63,78.66
0.16,0.99,-0.25,-12.15,-9.12,79.7
0.09,0.88,-0.14,-13.78,-11.75,73.61
-0.06,0.91,-0.17,-12.66,-2.11,67.83
0.02,0.98,-0.18,-12.03,12.52,66.38
-0.03,0.93,-0.14,-8.85,13.19,61.27
-0.07,0.89,-0.17,-7.52,14.28,54.56
-0.07,0.93,-0.21,-5.3,12.85,46.21
-0.03,0.96,-0.2,-1.13,9.22,43.42
0.08,0.98,-0.18,0.82,10.06,45.42
0.17,1.02,-0.16,0.17,14.31,47.4
0.14,1,-0.15,-1.32,21.05,48.95
0.05,1.01,-0.13,-2.74,30.89,46.56
0.07,1.09,-0.14,-2.53,34.09,47.31
0.1,1.09,-0.12,-4.15,42.65,53.2
0.11,1.04,-0.21,0.48,76.01,48.96
-0.17,0.91,-0.26,-4.47,92.6,40.44
