aX,aY,aZ,gX,gY,gZ
0.09,0.99,-0.1,-3.82,0.58,-0.81
0.12,1,-0.1,-3.43,0.47,-0.95
0.1,0.98,-0.09,-2.98,1.31,-1.11
0.1,0.99,-0.1,-3.49,1.24,-0.85
0.12,0.99,-0.09,-3.74,0.66,-0.98
0.1,0.99,-0.1,-3.51,1.15,-1.13
0.11,0.99,-0.08,-3.09,2.14,-0.92
0.11,0.99,-0.09,-3.33,1.37,-0.37
0.09,0.98,-0.09,-3.39,0.31,-0.09
0.11,1,-0.09,-3.28,0.21,-0.47
0.08,0.99,-0.09,-3.36,0.5,-1.05
0.1,1,-0.09,-3.56,0.47,-1.33
0.12,0.99,-0.09,-2.76,0.98,-1.49
0.1,0.98,-0.09,-3.34,1.54,-1.07
0.11,1,-0.09,-3.82,1.06,-0.53
0.1,0.99,-0.09,-3.33,0.87,-0.63
0.09,1,-0.09,-3.06,0.76,-0.74
0.11,0.99,-0.08,-3.11,1.34,-0.84
0.1,0.99,-0.09,-3.37,1.92,-1.16
0.1,0.99,-0.09,-3.5,1.83,-0.94
0.11,0.99,-0.09,-3.27,1.34,-0.67
0.08,0.98,-0.09,-3.5,1.44,-0.66
0.1,0.99,-0.08,-2.7,0.82,-0.71
0.1,0.99,-0.1,-2.78,-0.02,-1.25
0.1,0.98,-0.1,-3.42,1.19,-0.91
0.12,0.99,-0.09,-3.2,1.23,-0.79
0.09,0.99,-0.09,-3.4,1.56,-0.95
0.08,0.99,-0.09,-2.75,1.77,-0.97
0.1,1,-0.1,-3.28,0.68,-0.67
0.1,0.98,-0.09,-3.08,0.59,-0.8
0.1,0.98,-0.1,-3.04,1.08,-0.93
0.12,0.99,-0.09,-3.18,1.6,-0.71
0.09,0.98,-0.09,-3.54,1.01,-0.79
0.1,0.98,-0.1,-2.99,1.07,-0.69
0.11,0.99,-0.09,-2.63,1.08,-0.92
0.09,0.98,-0.1,-3.46,1.11,-0.95
0.1,1,-0.09,-3.25,0.79,-0.67
0.1,0.99,-0.08,-3.63,1.28,-0.84
0.09,0.98,-0.09,-2.77,1.6,-0.88
0.1,1,-0.1,-3.14,1.34,-0.96
0.09,0.98,-0.09,-3.18,0.47,-0.79
0.1,0.99,-0.09,-2.87,0.29,-0.85
0.12,0.99,-0.09,-3.15,0.61,-1.05
0.09,0.99,-0.1,-3.78,1.23,-1.18
0.1,1,-0.09,-3.4,1.31,-1.1
0.1,0.98,-0.09,-2.79,0.33,-1.15
0.1,0.99,-0.09,-3.12,1.03,-1.37
0.11,0.99,-0.1,-3.01,1.95,-0.87
0.1,0.99,-0.1,-3.74,1.62,-0.46
0.08,0.99,-0.09,-2.85,0.75,-0.02
0.11,0.99,-0.09,-3.15,0.75,-0.42
0.08,0.98,-0.1,-3.05,1.27,-0.87
0.1,0.99,-0.09,-2.98,1.27,-1.2
0.1,0.99,-0.09,-3.08,1.45,-1.15
0.08,0.98,-0.09,-3.33,1.73,-0.98
0.11,0.98,-0.1,-2.8,1.63,-0.89
0.11,0.99,-0.1,-3.33,0.65,-0.59
0.09,0.99,-0.09,-3.27,0.32,-0.57
0.1,0.99,-0.09,-3.98,0.84,-0.53
0.1,0.99,-0.09,-3.27,1.89,-0.74
0.09,0.99,-0.08,-3.01,2.66,-0.94
0.1,1,-0.1,-3.01,1.88,-0.84
0.08,0.99,-0.09,-3.32,1.4,-0.37
0.08,0.98,-0.09,-3.38,1.03,-0.36
0.1,0.99,-0.09,-3.34,0.67,-0.47
0.09,0.99,-0.1,-3.54,0.69,-0.79
0.09,0.99,-0.09,-3.62,1.08,-0.79
0.1,0.99,-0.09,-2.95,0.96,-0.6
0.08,0.98,-0.1,-3.44,0.28,-0.56
0.11,0.99,-0.09,-2.95,0.33,-0.43
0.11,0.98,-0.1,-3.06,0.85,-0.08
0.09,0.99,-0.1,-3.64,1.53,-0.02
0.1,0.99,-0.08,-3.31,1.4,-0.46
0.08,0.99,-0.1,-3.63,1.2,-0.79
0.1,0.98,-0.09,-2.74,1.37,-0.75
0.11,1,-0.1,-3.51,1.63,-0.6
0.08,0.98,-0.09,-3.23,1.28,-0.68
0.1,1,-0.08,-3.54,0.85,-0.53
0.09,0.99,-0.09,-3.42,1.27,-0.68
0.08,0.99,-0.1,-3.52,1.25,-0.61
0.1,0.99,-0.09,-2.92,1.11,-0.62
0.08,0.99,-0.09,-2.67,0.23,-0.57
0.09,0.99,-0.1,-3.39,0.45,-0.66
0.11,0.99,-0.1,-3.53,0.99,-0.6
0.09,0.98,-0.09,-2.86,1.14,-0.64
0.11,1,-0.09,-3.53,2.21,-0.53
0.11,0.99,-0.08,-3.17,3.01,-0.6
0.08,0.99,-0.09,-2.68,2.02,-0.26
0.08,0.98,-0.09,-3.18,0.91,0.13
0.1,1,-0.09,-2.85,0.39,-0.2
0.08,0.99,-0.1,-3.21,0.66,-0.69
0.11,0.99,-0.08,-3.38,1.11,-0.6
0.1,0.99,-0.09,-2.68,1.55,-0.37
0.08,0.98,-0.09,-3.13,1.64,-0.57
0.11,0.99,-0.09,-2.93,1.3,-0.45
0.09,0.98,-0.09,-3.18,1.29,-0.4
0.09,0.99,-0.09,-3.24,1.16,-0.53
0.11,0.99,-0.1,-3.15,1.36,-0.66
0.08,0.99,-0.09,-3.04,1.85,-0.77
0.11,0.99,-0.09,-3.57,1.88,-0.61
0.1,0.98,-0.1,-3.39,1.47,-0.38
0.08,0.99,-0.1,-2.73,1.61,-0.36
0.11,0.99,-0.08,-2.95,1.66,-0.68
0.09,0.99,-0.09,-3.11,1.61,-0.94
0.08,0.98,-0.09,-3.47,3.1,-0.18
0.12,1,-0.09,-3.82,4.49,-0.12
0.09,0.98,-0.1,-3.41,4.16,-0.45
0.09,0.99,-0.09,-3.4,2.4,-0.29
0.1,0.99,-0.09,-3.11,1.23,-0.39
0.08,0.99,-0.09,-3.11,0.81,-0.69
0.11,0.99,-0.09,-3.08,0.88,-0.47
0.1,0.99,-0.1,-3.32,0.98,-0.38
0.09,0.98,-0.09,-3.5,1.24,-0.25
0.11,0.99,-0.1,-3.31,1.24,-0.95
0.08,0.98,-0.09,-3.1,1.82,-0.69
0.09,0.99,-0.1,-3.22,1.98,-0.63
0.11,0.99,-0.09,-3.36,2.59,-0.25
0.1,0.99,-0.09,-3.43,2.4,-0.34
0.08,0.99,-0.09,-3.38,1.31,0.01
0.1,1,-0.09,-3.24,0.11,-0.49
0.09,0.98,-0.1,-3.34,0.24,-0.66
0.1,0.99,-0.1,-3.04,1.03,-0.46
0.11,0.99,-0.1,-3.76,1.24,-0.27
0.08,0.98,-0.09,-3.27,1.18,-0.6
0.11,0.99,-0.09,-3.62,0.68,-0.92
0.1,0.98,-0.08,-3.2,1.58,-0.97
0.09,0.98,-0.09,-2.96,1.81,-0.73
0.11,1,-0.09,-3.32,0.89,-0.41
0.09,0.99,-0.09,-3.5,0.51,-0.06
0.09,1,-0.08,-3.3,0.08,-0.32
0.1,0.99,-0.1,-3.5,0.07,-0.61
0.08,0.97,-0.08,-2.71,-0.31,-0.9
0.12,0.99,-0.09,-3.31,0.39,-0.47
0.1,0.99,-0.1,-2.97,1.4,-0.43
0.09,0.98,-0.08,-3.28,1.37,-0.61
0.1,0.99,-0.09,-3.57,0.99,-0.7
0.09,0.98,-0.09,-3.15,1.44,-0.95
0.1,0.99,-0.08,-3.14,1.46,-0.93
0.11,0.99,-0.1,-3.13,2.31,-0.67
0.08,0.99,-0.09,-3.19,1.89,-0.41
0.11,0.99,-0.09,-3.11,0.98,-0.74
0.09,0.99,-0.1,-3.22,1.29,-0.6
0.09,0.98,-0.09,-3.53,1.09,-0.54
0.12,1,-0.09,-3.13,1.2,-0.63
0.09,0.99,-0.1,-2.95,1.76,-0.72
0.09,0.98,-0.1,-3.32,1.24,-0.75
0.1,0.99,-0.09,-3.49,0.98,-0.65
0.1,0.99,-0.1,-3.08,1.13,-0.76
0.09,0.98,-0.1,-3.09,1.39,-0.69
0.11,1,-0.09,-3.53,1.35,-0.63
0.09,0.99,-0.09,-3.27,1.73,-0.72
0.08,0.99,-0.1,-3.29,1.72,-0.85
0.1,0.99,-0.09,-3.45,1.15,-0.5
0.08,0.98,-0.1,-3.44,1.08,-0.45
0.1,0.99,-0.08,-3.43,1.68,-0.86
0.1,0.99,-0.09,-3.18,1.57,-0.56
0.08,0.98,-0.1,-3.52,0.76,-0.48
0.1,1,-0.09,-3.21,0.92,-0.45
0.09,0.99,-0.09,-3.06,1.12,-0.78
0.09,0.99,-0.09,-3.85,1.63,-0.62
0.1,1,-0.09,-3.09,1.67,-0.82
0.09,0.98,-0.08,-3.14,1.06,-0.81
0.1,0.99,-0.08,-3.24,1.55,-1.12
0.11,0.98,-0.09,-3.34,1.49,-0.84
0.08,0.98,-0.08,-3.37,2.22,-0.37
0.11,0.99,-0.09,-3.68,2.08,-0.57
0.08,0.99,-0.1,-3.39,2.18,-0.44
0.08,0.99,-0.08,-3.49,1.38,-0.39
0.11,0.99,-0.09,-3.15,1.1,-0.23
0.09,0.98,-0.09,-3.19,1.21,-0.37
0.09,1,-0.09,-3.27,1.01,-0.56
0.1,0.98,-0.09,-2.85,1.24,-0.71
